29	/edificios/arriendo/chapinero/bogota/?ad=30|1||||2||19|||67|3630001|3630103|||||500|9000|||||||||1|||1||griddate desc||||-1||||	 http://www.fincaraiz.com.co/edificios/arriendo/chapinero/bogota/?ad=30|1||||2||19|||67|3630001|3630103|||||500|9000|||||||||1|||1||griddate desc||||-1|||| 	 http://m.fincaraiz.com.co/edificios/arriendo/chapinero/bogota/?ad=30|1||||2||19|||67|3630001|3630103|||||500|9000|||||||||1|||1||griddate desc||||-1|||| 	18
30	/edificios/arriendo/medellin/	 http://www.fincaraiz.com.co/edificios/arriendo/medellin/ 	 http://m.fincaraiz.com.co/edificios/arriendo/medellin/ 	18
31	/edificios/venta/antiguo-country/bogota/	 http://www.fincaraiz.com.co/edificios/venta/antiguo-country/bogota/ 	 http://m.fincaraiz.com.co/edificios/venta/antiguo-country/bogota/ 	18
32	/edificios/venta/el-cedro/cali/	 http://www.fincaraiz.com.co/edificios/venta/el-cedro/cali/ 	 http://m.fincaraiz.com.co/edificios/venta/el-cedro/cali/ 	18
33	/edificios/venta/el-redil/bogota/	 http://www.fincaraiz.com.co/edificios/venta/el-redil/bogota/ 	 http://m.fincaraiz.com.co/edificios/venta/el-redil/bogota/ 	18
34	/edificios/venta/envigado/	 http://www.fincaraiz.com.co/edificios/venta/envigado/ 	 http://m.fincaraiz.com.co/edificios/venta/envigado/ 	18
35	/edificios/venta/neiva/	 http://www.fincaraiz.com.co/edificios/venta/neiva/ 	 http://m.fincaraiz.com.co/edificios/venta/neiva/ 	18
36	/edificios/venta/panamericano/bogota/	 http://www.fincaraiz.com.co/edificios/venta/panamericano/bogota/ 	 http://m.fincaraiz.com.co/edificios/venta/panamericano/bogota/ 	18
37	/edificios/venta/puerto berrio/otros-municipios/antioquia/	 http://www.fincaraiz.com.co/edificios/venta/puerto berrio/otros-municipios/antioquia/ 	 http://m.fincaraiz.com.co/edificios/venta/puerto berrio/otros-municipios/antioquia/ 	18
38	/edificios/venta/santa-barbara/bogota/	 http://www.fincaraiz.com.co/edificios/venta/santa-barbara/bogota/ 	 http://m.fincaraiz.com.co/edificios/venta/santa-barbara/bogota/ 	18
39	/finca-bodega/venta/barranquilla/	 http://www.fincaraiz.com.co/finca-bodega/venta/barranquilla/ 	 http://m.fincaraiz.com.co/finca-bodega/venta/barranquilla/ 	18
40	/finca-casa-campestre-lote-apartamento/venta/valledupar/	 http://www.fincaraiz.com.co/finca-casa-campestre-lote-apartamento/venta/valledupar/ 	 http://m.fincaraiz.com.co/finca-casa-campestre-lote-apartamento/venta/valledupar/ 	18
41	/finca-casa-lote/venta/boyaca-meta-casanare/?ad=30|2||||1||7,23|||59,73,62|||||||||||||||||1|||1||price asc||||-1||||	 http://www.fincaraiz.com.co/finca-casa-lote/venta/boyaca-meta-casanare/?ad=30|2||||1||7,23|||59,73,62|||||||||||||||||1|||1||price asc||||-1|||| 	 http://m.fincaraiz.com.co/finca-casa-lote/venta/boyaca-meta-casanare/?ad=30|2||||1||7,23|||59,73,62|||||||||||||||||1|||1||price asc||||-1|||| 	18
42	/finca-habitacion/alquiler-vacacional/ubate/	 http://www.fincaraiz.com.co/finca-habitacion/alquiler-vacacional/ubate/ 	 http://m.fincaraiz.com.co/finca-habitacion/alquiler-vacacional/ubate/ 	18
43	/finca-lote-apartamento-casa-campestre-casa-lote/venta/el-colegio/	 http://www.fincaraiz.com.co/finca-lote-apartamento-casa-campestre-casa-lote/venta/el-colegio/ 	 http://m.fincaraiz.com.co/finca-lote-apartamento-casa-campestre-casa-lote/venta/el-colegio/ 	18
44	/finca-lote-bodega-casa/venta/valle-del-cauca/?mobile=0	 http://www.fincaraiz.com.co/finca-lote-bodega-casa/venta/valle-del-cauca/?mobile=0 	 http://m.fincaraiz.com.co/finca-lote-bodega-casa/venta/valle-del-cauca/?mobile=0 	18
45	/finca-lote-casa/venta/caqueta/	 http://www.fincaraiz.com.co/finca-lote-casa/venta/caqueta/ 	 http://m.fincaraiz.com.co/finca-lote-casa/venta/caqueta/ 	18
46	/finca-lote-casa/venta/granada/	 http://www.fincaraiz.com.co/finca-lote-casa/venta/granada/ 	 http://m.fincaraiz.com.co/finca-lote-casa/venta/granada/ 	18
47	/finca-lote/venta/angelopolis/	 http://www.fincaraiz.com.co/finca-lote/venta/angelopolis/ 	 http://m.fincaraiz.com.co/finca-lote/venta/angelopolis/ 	18
48	/finca-lote/venta/san-jose-del-guaviare/	 http://www.fincaraiz.com.co/finca-lote/venta/san-jose-del-guaviare/ 	 http://m.fincaraiz.com.co/finca-lote/venta/san-jose-del-guaviare/ 	18
49	/finca-rai	 http://www.fincaraiz.com.co/finca-rai 	 http://m.fincaraiz.com.co/finca-rai 	18
50	/finca-raiz//cali/	 http://www.fincaraiz.com.co/finca-raiz//cali/ 	 http://m.fincaraiz.com.co/finca-raiz//cali/ 	18
51	/finca-raiz//ibague/	 http://www.fincaraiz.com.co/finca-raiz//ibague/ 	 http://m.fincaraiz.com.co/finca-raiz//ibague/ 	18
